loan_id,borrower_id,segment,country,origination_date,maturity_date,currency,interest_rate,pd_1y,lgd,ead,collateral_value,ltv,is_default,default_date,days_past_due,provision_amount,internal_rating
587,345,SME,IT,2023-12-07,2026-12-06,EUR,0.055486318371784596,0.042714384266107415,0.5187781032733214,55338.930514915104,95743.95021648402,0.5779887960522807,0,,1,1008.5044534787634,BBB
588,50,SME,ES,2023-06-20,2032-06-17,EUR,0.052466935653070285,0.016454631400273215,0.4932021665693928,7457.817028093785,16607.66577859811,0.4490587134589672,0,,13,57.55139073999828,A
589,419,Retail,ES,2021-12-22,2029-12-20,EUR,0.037607357526211166,0.0302452112528262,0.5939947339497547,11968.214691144922,27704.330989312013,0.4319979679625583,0,,28,220.31828611042042,BBB
590,422,Retail,NL,2023-07-06,2031-07-04,EUR,0.029238170885728575,0.002630825342861041,0.235451460070373,2481.862382577984,8264.236154575727,0.3003135844809845,0,,3,1.6772957054193052,AAA
591,401,Retail,DE,2021-07-15,2022-07-15,USD,0.041202106770640456,0.009194093426337174,0.4203080349642242,61261.856306516784,201921.3721867375,0.3033946116900475,0,,4,256.2119232713176,AA
592,452,SME,FR,2024-10-21,2030-10-20,EUR,0.044620179471460124,0.05183690100734425,0.6300268948449002,31267.616491961817,40957.18584341222,0.7634219941649403,0,,4,877.452624341008,BB/B
593,120,Retail,NL,2024-08-22,2029-08-21,USD,0.03255971628034074,0.03288989394955184,0.3813809526734808,30037.279645895185,68689.00701911765,0.4372938400104569,0,,1,312.74891797169136,BBB
594,490,Retail,IT,2021-05-13,2027-05-12,EUR,0.0454280470148703,0.05300177729770421,0.45189440263512265,29835.525226925223,52953.62882948454,0.5634273965056918,0,,26,679.2552674646364,BB/B
595,161,SME,FR,2021-12-03,2029-12-01,EUR,0.042365380179415005,0.033973651322621874,0.21078931314681665,2806.9053203826156,3713.531516741887,0.7558587580926979,0,,1,18.017014809341692,BBB
596,402,Retail,FR,2024-10-15,2028-10-14,GBP,0.043984718450141076,0.030547908269770805,0.3120869475421493,8224.181126524698,15161.300241246214,0.5424456343230292,0,,8,72.31209099030704,BBB
597,290,Retail,FR,2020-07-06,2025-07-05,USD,0.03649479588006098,0.0128452896235605,0.43182756079117324,14020.458867601512,18425.16340216815,0.760940815643007,0,,24,72.87074848292696,A
598,390,Corporate,IT,2024-12-24,2031-12-23,USD,0.03889496117372533,0.08223362524928998,0.3994840631321718,10417.65486319587,15249.003864915472,0.6831695339237569,0,,29,328.1550558434413,BB/B
599,314,Corporate,FR,2020-03-25,2027-03-24,GBP,0.032763054266420025,0.011948991014480461,0.5573274384550715,16789.1554889778,56706.91635376362,0.29606892013382263,0,,4,112.6392558900638,A
600,322,Retail,ES,2021-05-11,2028-05-09,EUR,0.03495976064562986,0.08859362034029211,0.5059399907957722,28175.263825478018,41309.85321164379,0.6820470574205866,0,,10,1015.0210098174937,BB/B
601,309,Retail,IT,2020-01-25,2024-01-24,EUR,0.03541458723894847,0.037252292257697814,0.6401412610822492,60260.873991520406,0.0,,0,,5,1320.9145112495946,BBB
602,390,Retail,ES,2020-04-06,2029-04-04,EUR,0.04302762602612155,0.02476168087852637,0.6273853508487005,5013.030858598002,0.0,,0,,5,70.53776734762951,BBB
603,370,SME,DE,2023-06-10,2024-06-09,EUR,0.05281655743893876,0.05118769623251138,0.3206099203831548,21832.710660923254,41944.261385173646,0.5205172278618458,1,2024-01-31,163,320.4979877884825,BB/B
604,68,Corporate,ES,2021-03-23,2026-03-22,EUR,0.03225228600055313,0.003786432874101796,0.2088193645169355,44870.851638606655,0.0,,0,,28,39.5744190773139,AAA
605,414,Retail,NL,2023-12-14,2029-12-12,USD,0.04636119430886049,0.02474443683123521,0.6272353848518811,8742.197174579807,16704.839427612893,0.5233332060725506,0,,10,122.186070556935,BBB
606,269,SME,DE,2022-08-25,2023-08-25,EUR,0.04566032435275004,0.019367936447455127,0.3645604320525164,18163.461155028086,0.0,,0,,18,110.3429914382379,A
607,162,Retail,FR,2023-10-21,2028-10-19,EUR,0.040456468860877275,0.034753347883485164,0.3735548546203,35120.91551090157,60237.146016526785,0.5830441485601878,0,,4,520.115596721364,BBB
608,258,Retail,ES,2022-07-29,2028-07-27,EUR,0.04477313896826153,0.007374982484082948,0.2791973990992371,22274.74622550036,45825.923710641786,0.48607304385503686,0,,8,43.71782001094406,AA
609,484,Corporate,ES,2020-08-23,2026-08-22,EUR,0.030410934034154145,0.0025736365319437475,0.5465036330736164,43226.013638764736,207997.22029985386,0.20782015055994046,0,,10,53.1134898523927,AAA
610,429,Retail,ES,2022-10-29,2024-10-28,EUR,0.03920193666239664,0.0030990306175697315,0.34005445918039734,24214.28790089073,59728.52669109873,0.4054057456685828,0,,17,28.082090660943877,AAA
611,417,Retail,IT,2024-07-17,2027-07-17,EUR,0.038555470595736704,0.07599135429683147,0.28837155053112185,16125.182514615384,22448.145345916815,0.7183302792338905,0,,27,375.5789775215273,BB/B
612,232,Retail,ES,2023-05-20,2026-05-19,EUR,0.03130592268739534,0.0314975620743886,0.45169537053078906,6817.787230164209,0.0,,0,,7,114.2761282945718,BBB
613,393,SME,ES,2021-01-27,2027-01-26,EUR,0.054748820127076436,0.022448767388971263,0.5752079529607212,28202.574763081826,46423.26933565059,0.6075094487458632,1,2023-06-08,93,419.2046328417935,BBB
614,193,Corporate,DE,2022-05-25,2025-05-24,USD,0.03801120729176709,0.11374785839245125,0.33479929876248415,24342.346755668394,0.0,,0,,19,999.0762420431882,BB/B
615,344,Corporate,ES,2022-03-16,2028-03-14,EUR,0.03928761182473063,0.03429830260458099,0.5610195004944254,8161.375273647997,36059.2902847127,0.22633211051045019,0,,14,135.74595820767863,BBB
616,320,Retail,IT,2022-11-07,2029-11-05,EUR,0.040374635392831135,0.01822079881983445,0.43098755483553564,39421.07397857152,85174.15730424965,0.4628290461126131,0,,23,307.48858944883494,A
617,125,Retail,DE,2023-07-17,2031-07-15,EUR,0.0451962680481703,0.05898219364695437,0.40188636161955094,78270.30052146169,149616.17892282642,0.5231406194502155,0,,10,1572.4209723055567,BB/B
618,134,SME,IT,2022-01-06,2024-01-06,EUR,0.040130325569898886,0.14395579717360665,0.3797604340680846,11383.34876578758,21323.122125876278,0.5338500008858238,1,2023-09-04,174,634.6095391377042,BB/B
619,31,Retail,IT,2021-11-03,2030-11-01,EUR,0.03881909848883675,0.05192037716414815,0.27279048265972994,10639.915868005586,25779.741419893904,0.4127239173855676,0,,12,175.82047180975093,BB/B
620,70,Corporate,DE,2020-07-07,2022-07-07,GBP,0.036504381470215966,0.08424881318849456,0.36631688342461377,10258.392633792088,0.0,,0,,18,253.7577890518091,BB/B
621,217,SME,NL,2021-12-01,2022-12-01,EUR,0.04840625659569921,0.007826495394026163,0.6396257653137409,4110.658229428442,7550.196771553748,0.5444438540881251,0,,13,23.673134245572196,AA
622,239,Retail,FR,2020-01-13,2021-01-12,EUR,0.047157385569637084,0.009929281555271618,0.25108346223602934,163485.84438317164,0.0,,0,,22,413.9931776398178,AA
623,83,Corporate,FR,2020-11-15,2022-11-15,EUR,0.033838147303438204,0.01347167652947536,0.6791500075509014,14060.357889476089,23140.23664128342,0.6076151297602401,0,,0,110.69665794187843,A
624,209,Retail,IT,2024-08-11,2032-08-09,USD,0.04145066663544378,0.018689900911581923,0.25374826374390896,9335.184523127473,19481.61987151196,0.47917907159138984,0,,10,50.574402791984284,A
625,303,Retail,NL,2023-01-17,2025-01-16,EUR,0.04897115889664293,0.11179782004286197,0.3810158211496769,7138.26446037938,9675.228876323503,0.7377876587341109,0,,5,308.5543639495056,BB/B
626,117,SME,ES,2023-01-30,2030-01-28,EUR,0.051165141907637594,0.22567006504020032,0.503153086900272,14943.512432119182,18660.8417565296,0.8007951960093284,0,,4,1661.6042158843286,BB/B
627,170,SME,ES,2024-12-27,2028-12-26,USD,0.05249999347100211,0.11739267456288888,0.6189207018040743,10990.544962980926,0.0,,0,,1,798.4473285047043,BB/B
628,184,SME,FR,2024-02-07,2025-02-06,EUR,0.04191790069901573,0.033204939136904074,0.271791409037002,92788.05443802981,0.0,,0,,10,719.2794851097973,BBB
629,253,SME,NL,2021-03-13,2025-03-12,EUR,0.043740018846825636,0.036828828701998065,0.27055111202921595,6318.658386165741,8499.82615990946,0.7433867784224245,0,,6,53.20687807119573,BBB
630,184,Corporate,NL,2023-03-31,2024-03-30,EUR,0.03043513901775671,0.027411174535069416,0.5141890623308628,4728.984517599904,0.0,,0,,22,70.96007183071902,BBB
631,369,Corporate,IT,2024-04-07,2029-04-06,EUR,0.03406285719069054,0.1268744905194609,0.346373316202389,38245.61079785251,82673.47683357731,0.46261040738423737,0,,15,1936.4885042980145,BB/B
632,164,SME,IT,2023-07-27,2029-07-25,GBP,0.04151452983377263,0.06977678605065005,0.5222510485089952,19787.258584107134,29938.012049487057,0.6609409653319369,0,,23,777.1546250617021,BB/B
633,217,Retail,DE,2023-08-19,2028-08-17,EUR,0.045289173840644535,0.036730367092154236,0.6102916014647654,17624.67457571664,31239.371559981973,0.5641814702282317,0,,26,448.9336461553602,BBB
634,190,SME,ES,2024-02-18,2027-02-17,EUR,0.052596917574576865,0.017507849025303304,0.23843525549377254,38547.103743718835,66984.77903199052,0.5754606389805295,0,,23,183.1059336757698,A
635,92,Corporate,NL,2024-07-01,2031-06-30,EUR,0.037717609698906404,0.03180416539489833,0.6222470615388913,25253.28782946076,61639.41980653823,0.4096937951187868,0,,12,406.2161194059454,BBB
636,343,Retail,IT,2021-03-09,2027-03-08,EUR,0.03516603239416983,0.004096627180775233,0.2187926781772207,21019.00722170368,41550.5994153184,0.5058653188515647,0,,29,20.88146066413878,AAA
637,118,Retail,IT,2020-11-19,2023-11-19,USD,0.0428235500160658,0.07023316234809754,0.6494130926444064,5401.078301475801,8003.851819678942,0.6748098819366266,0,,11,273.15644839107966,BB/B
638,149,Retail,IT,2022-07-11,2026-07-10,EUR,0.04010599321756183,0.017457218114340412,0.6878090708000157,4154.323384422747,5520.323995106163,0.7525506452348825,0,,24,46.888553394791494,A
639,397,Retail,DE,2021-12-05,2022-12-05,USD,0.02652998691153756,0.015149033067709983,0.5337276012303913,10933.334568858307,15427.102100108474,0.7087095488128927,0,,5,85.21323206644473,A
640,475,SME,ES,2020-05-30,2029-05-28,EUR,0.05691126165818866,0.03297267339356701,0.692127652472087,7447.51023669732,0.0,,0,,29,186.65143278441525,BBB
641,336,Retail,ES,2020-10-17,2027-10-16,EUR,0.04068328253126916,0.007645181561084412,0.6109959210643019,28830.98046416166,52663.312301277896,0.5474585475980793,0,,9,160.88516386298468,AA
642,459,SME,NL,2024-11-03,2027-11-03,EUR,0.042964255278082356,0.027805622827786817,0.22218275006690646,3645.632261298709,7956.701468136508,0.4581838687674845,0,,18,26.917269067556,BBB
643,428,Corporate,NL,2020-03-29,2027-03-28,USD,0.03502216337116719,0.041019138175961284,0.20190547210123344,14084.636988512242,16191.782682925967,0.869863267332776,0,,10,115.42832144112975,BBB
644,241,Corporate,IT,2024-09-01,2031-08-31,EUR,0.030657719060337988,0.020035434053462812,0.2103992447111328,18525.902032070906,24709.413061652198,0.7497507927787326,0,,6,87.13979860011686,BBB
645,386,Retail,NL,2024-11-14,2030-11-13,EUR,0.03655773941197893,0.02046763845975993,0.42595347995969035,21170.092223907464,44268.36677986773,0.4782216685151157,0,,9,182.0608435964944,BBB
646,165,Retail,IT,2022-12-28,2023-12-28,EUR,0.04179176325507018,0.00933674790111824,0.5116913055588321,32825.60935380856,0.0,,0,,18,179.78210212401376,AA
647,231,SME,ES,2021-04-11,2029-04-09,EUR,0.04878946821012049,0.04542661107543499,0.44073591135026446,15890.231153166162,0.0,,0,,3,337.1942986010967,BBB
648,268,Corporate,ES,2024-08-08,2033-08-06,EUR,0.03525787570441069,0.004877625327806869,0.538565162907281,11299.434916261824,13357.682566787651,0.8459128190661287,0,,5,34.866967662924495,AAA
649,481,Retail,NL,2023-07-17,2032-07-14,EUR,0.041798557494520536,0.06448468855915743,0.4248013170564393,76456.72323924136,107923.56224063468,0.7084340217455718,0,,27,2510.9593215636455,BB/B
650,425,Corporate,ES,2023-09-10,2032-09-07,USD,0.034054934219875994,0.11562882072706765,0.22128190155519434,15993.974098734878,22409.042932797398,0.7137285669316309,0,,2,381.4338829566297,BB/B
651,245,Retail,DE,2023-01-07,2032-01-05,EUR,0.043957494660424125,0.0012318411798609313,0.31308335242551033,91046.93006414341,115348.59681873518,0.7893197886682516,0,,21,41.846361233052654,AAA
652,327,Corporate,DE,2020-01-29,2027-01-27,EUR,0.03433694033338451,0.07443671194194754,0.6963121183023551,15912.699029861666,20392.889503653245,0.7803062448316123,0,,9,888.2859194485377,BB/B
653,102,Retail,IT,2023-05-08,2024-05-07,EUR,0.043220741685759914,0.01679158076894475,0.3729319188493324,21671.002091638897,40994.99031937703,0.5286256179793681,0,,9,121.48899330023833,A
654,403,Retail,IT,2023-12-17,2028-12-15,EUR,0.036329632659282365,0.07897693438279882,0.3623828688723647,19172.891369538604,30235.427359673253,0.6341200718436215,0,,10,439.6638469092614,BB/B
655,277,SME,ES,2024-05-23,2027-05-23,EUR,0.053131944978416654,0.05762475223818754,0.27639602450958717,27756.31355055828,0.0,,0,,11,474.5904740639363,BB/B
656,267,Retail,IT,2024-01-06,2026-01-05,EUR,0.03886266186196331,0.01656394949872201,0.6935718610594798,14474.616456126254,32414.206093430894,0.4465516266048453,0,,21,147.82254547141727,A
657,384,Retail,IT,2024-05-04,2032-05-02,EUR,0.042506041635571076,0.03872895143567286,0.3152296607962994,24249.104642997492,70546.61614111146,0.3437316482266565,0,,24,264.2358745920183,BBB
658,317,Retail,NL,2022-02-20,2030-02-18,EUR,0.0405905173250323,0.024103428928714674,0.5234132836269266,101804.95202844244,0.0,,0,,10,1311.1782442493975,BBB
659,37,Retail,FR,2022-11-26,2027-11-25,USD,0.0246348486458935,0.027207864317993814,0.22102372907609769,62871.72318641926,204630.537376501,0.3072450670973961,0,,5,307.1445353553283,BBB
660,145,SME,IT,2022-07-08,2029-07-06,EUR,0.041509765558207005,0.09565553438205224,0.2332361650316776,63306.18695868167,0.0,,0,,0,1365.1345014532685,BB/B
661,89,Retail,IT,2020-11-05,2022-11-05,EUR,0.04321076476149631,0.016183978581891405,0.5583758486600092,5756.410763767039,10377.262598376705,0.5547137994433622,0,,21,58.24847119540119,A
662,368,SME,IT,2022-02-07,2024-02-07,USD,0.05137152445110778,0.05457475451457013,0.5175840814233621,6767.452876778654,9726.559891731964,0.695770442181856,0,,27,155.01275537861022,BB/B
663,18,Corporate,NL,2024-03-24,2032-03-22,USD,0.0321792351642827,0.025384751121212145,0.5400811978103277,27385.00617639081,0.0,,0,,1,394.05692494731835,BBB
664,102,Retail,NL,2023-02-14,2028-02-13,EUR,0.04821080845965203,0.03153708600439232,0.31548520357313603,47607.13507196144,97840.69473537039,0.4865780563059615,0,,17,408.94079371926847,BBB
665,299,Retail,IT,2023-06-11,2028-06-09,EUR,0.0415568656456083,0.04860655894874793,0.6924444912611203,13106.511510413591,20506.5630790674,0.6391374049312242,0,,6,505.15415278183065,BBB
666,348,Corporate,IT,2020-11-15,2025-11-14,EUR,0.03040746682078216,0.038769524872397425,0.47918758107912274,10964.467940580267,0.0,,0,,6,194.7898365536646,BBB
667,252,Corporate,IT,2023-06-21,2025-06-20,EUR,0.03316688932673087,0.058532030522903886,0.6847740861343442,88773.45931096474,106337.50189082781,0.8348273913948503,0,,24,4002.379369539238,BB/B
668,431,SME,DE,2024-04-24,2032-04-22,EUR,0.04942185976778388,0.033076490411916,0.2820852764876901,43733.80565280603,69965.1122760511,0.6250801896844238,0,,7,444.5857613845347,BBB
669,460,Corporate,IT,2021-04-29,2028-04-27,EUR,0.037342422567239124,0.019413130699292094,0.40254975492063994,63448.6807351088,275681.7428308019,0.2301519138829954,0,,9,570.7732903887031,A
670,67,Retail,FR,2022-11-12,2029-11-10,EUR,0.027808312931101888,0.022068173144616197,0.36784275949423084,14165.290800550038,23311.325962768286,0.6076570171587043,0,,3,115.76389245917419,BBB
671,477,Retail,DE,2024-07-11,2028-07-10,EUR,0.037614395489909594,0.06691263945312681,0.5775374633529311,13094.916922209517,0.0,,0,,27,503.23626082712696,BB/B
672,308,SME,DE,2021-07-23,2027-07-22,EUR,0.05718497976383054,0.049765911788916456,0.5737857180525456,56890.895849244844,89154.51925127114,0.6381156707144009,0,,27,1323.9368597864177,BBB
673,319,Retail,IT,2023-12-14,2032-12-11,EUR,0.03823451834291097,0.03196438086894902,0.44327189665985167,16937.30965951165,26592.907096071074,0.6369107972408938,0,,27,243.22917137159806,BBB
674,48,SME,DE,2020-08-31,2026-08-30,EUR,0.05343258019581318,0.016658947761004253,0.20807400210866817,11957.846713378804,0.0,,0,,6,41.81377449651875,A
675,311,SME,ES,2020-11-04,2025-11-03,EUR,0.06051480603596229,0.02106792074415797,0.28760285458997226,8837.891098164142,19177.791028627722,0.46083988948317073,0,,5,55.829495444032055,BBB
676,363,SME,IT,2023-02-27,2026-02-26,USD,0.04261610365976999,0.03745984820019569,0.22513283355483193,13209.675868146513,22327.89304384124,0.5916221401727904,0,,28,94.9609089231191,BBB
677,291,Retail,FR,2022-03-25,2027-03-24,EUR,0.03852391646439669,0.015849867416813275,0.6235072846245894,52843.15954719456,134221.85539865392,0.39370011232704594,0,,18,530.5717997832547,A
678,43,Retail,ES,2022-03-02,2026-03-01,EUR,0.04233807413283844,0.022100906630048676,0.34488578364888356,4867.497108830914,16065.589080694368,0.30297657212458323,0,,7,36.419279672307596,BBB
679,262,Retail,IT,2021-09-27,2027-09-26,EUR,0.0425294253226768,0.051822218968056465,0.2589613184503366,41317.95657448885,52627.88134115168,0.7850963314797326,0,,1,575.7718133226361,BB/B
680,468,Retail,ES,2024-08-28,2025-08-28,EUR,0.04750800936315597,0.05532993689104962,0.3770861826407955,10848.490677784075,34605.26125425208,0.3134925235234593,0,,23,240.88044457164827,BB/B
681,362,SME,ES,2023-05-20,2025-05-19,EUR,0.04868820545367211,0.037690388161240235,0.23864465808318136,17848.943632653347,22880.823299111835,0.7800831027503363,0,,24,151.64521144094925,BBB
682,69,Retail,DE,2024-02-26,2032-02-24,EUR,0.03770795862723421,0.07328602116531639,0.6894285674494984,19029.6661994569,0.0,,1,2024-11-16,117,963.0417349407974,BB/B
683,480,Retail,FR,2021-07-09,2025-07-08,EUR,0.04424258052694252,0.04656232278330965,0.3575039506738995,17663.490918241634,28546.79672189999,0.6187556204753051,0,,0,281.69248993532,BBB
684,480,Retail,IT,2024-08-28,2028-08-27,EUR,0.04772948239889324,0.034801532802554644,0.6665333494449016,16529.011192900067,0.0,,0,,14,424.1302059314531,BBB
685,85,Retail,NL,2022-06-03,2027-06-02,EUR,0.0412003575632104,0.031282471040673776,0.5413643454302628,14124.18797912797,0.0,,0,,14,267.5575157452952,BBB
686,401,Corporate,DE,2021-05-14,2025-05-13,EUR,0.03985822742381577,0.030078856213519748,0.48305349371199663,12438.786658657666,0.0,,0,,13,165.76296671250398,BBB
687,204,Retail,DE,2020-04-07,2027-04-06,EUR,0.043785591843372225,0.179460994063206,0.4377484985612283,82435.67299963001,124644.97861933817,0.6613637702276476,0,,11,5853.169335342255,BB/B
688,297,Corporate,NL,2023-07-26,2026-07-25,GBP,0.03290326837497999,0.0570464474973817,0.5436900534016937,22585.18221609096,41573.27546852708,0.543262034601748,0,,9,750.4582743153644,BB/B
689,223,Retail,NL,2024-12-18,2031-12-17,EUR,0.038201691606663465,0.022140731460876927,0.5431376667730842,19419.863379416052,32308.447067718433,0.601076967231265,0,,10,259.12961049657446,BBB
690,392,SME,DE,2021-05-22,2023-05-22,EUR,0.04498646619422114,0.05466458097889043,0.20526053038038222,11560.475535253667,15859.738416482953,0.7289196852855352,0,,27,104.3350387712152,BB/B
691,499,Retail,IT,2024-12-30,2028-12-29,EUR,0.04590263631205985,0.06001952016842619,0.6538918727641696,14647.9574112212,26195.015752489595,0.5591887231382575,0,,29,558.1916089968483,BB/B
692,398,Retail,ES,2024-09-02,2030-09-01,EUR,0.049452294966372254,0.034659678287349775,0.3839817102188262,11600.793635860258,0.0,,0,,3,142.51740946663168,BBB
693,466,Corporate,DE,2020-01-21,2028-01-19,EUR,0.03853340655103517,0.02903011663393365,0.37663656077149776,47351.04518230337,0.0,,0,,21,572.9209489535436,BBB
694,474,Corporate,FR,2020-09-10,2023-09-10,EUR,0.03377728855479397,0.006233346886961431,0.40329527194149706,10367.186091455393,0.0,,0,,17,22.345858852289044,AA
695,46,Corporate,FR,2021-06-20,2027-06-19,EUR,0.037566842596055416,0.022243901440359124,0.542641402654467,2330.3042754414364,4045.4272549409757,0.5760341562427715,0,,7,31.258439160791262,BBB
696,127,Retail,ES,2020-10-30,2021-10-30,EUR,0.04278698278596811,0.057396081948461714,0.38800886802484347,23348.96735432401,0.0,,0,,5,553.5575776348888,BB/B
697,361,Retail,FR,2024-08-17,2025-08-17,EUR,0.03942163578760275,0.05621658868743261,0.38691553096360143,16657.388861415802,31142.071909376733,0.5348837710570035,0,,22,412.0156078726533,BB/B
698,296,SME,IT,2024-07-23,2031-07-22,EUR,0.041172133880570054,0.01765680576010282,0.2317324398142218,12261.404754064999,19854.16718654113,0.6175733607389404,0,,10,60.00752665086133,A
699,26,Retail,FR,2023-07-02,2030-06-30,EUR,0.03471061867734562,0.07151275111647552,0.40832083221346416,54806.06379169918,130635.76713093893,0.4195333712609191,0,,3,1585.3371079389003,BB/B
700,48,SME,ES,2024-11-19,2028-11-18,EUR,0.050709800233836796,0.10908696909028986,0.2747392385218769,1431.5032529639284,2794.9734707628977,0.5121706048155064,1,2024-12-20,187,46.32495317436698,BB/B
701,261,SME,DE,2020-07-25,2026-07-24,USD,0.05160619532111263,0.1366028431762053,0.6277946270298902,106536.62108409507,122004.24528746154,0.8732206066524794,0,,29,9903.740993036874,BB/B
702,309,SME,FR,2024-09-21,2028-09-20,EUR,0.05328675456911078,0.1511230989740827,0.36725554159864326,63239.081074083435,0.0,,0,,27,3993.5752479549647,BB/B
703,84,Corporate,FR,2022-04-15,2025-04-14,EUR,0.025000277103670414,0.04869925189770533,0.6804336990308351,11753.97472460859,20375.750209801572,0.5768609549872891,0,,12,392.31070955242745,BBB
704,86,SME,NL,2020-09-27,2024-09-26,EUR,0.045154921498149925,0.08532498608496032,0.542264001283491,14033.684133366554,0.0,,0,,12,547.4150287421191,BB/B
705,65,Retail,NL,2021-05-01,2024-04-30,EUR,0.03788658507573836,0.011535203111823584,0.5780757674136618,36475.16698554757,114556.27342067118,0.31840392408370527,0,,12,289.86161260714044,A
706,283,Retail,IT,2023-10-31,2031-10-29,EUR,0.036669920930198024,0.07772373665503865,0.6738755907013728,37467.006193662906,0.0,,0,,5,1614.515911572394,BB/B
707,4,SME,DE,2022-08-27,2026-08-26,EUR,0.05539687112435204,0.15847571533898364,0.31946738290833254,11685.664842310365,14812.319815325052,0.7889152400166379,0,,3,701.0397178949701,BB/B
708,287,Retail,ES,2022-04-07,2025-04-06,EUR,0.04829448583805657,0.07233592486792663,0.48364548484613357,4373.081752787061,6556.212608965182,0.6670134136295648,0,,8,138.02072236287103,BB/B
709,238,Retail,IT,2021-03-02,2026-03-01,EUR,0.025938265032469897,0.07959588915265839,0.2203629022472811,182351.7368856719,446838.9436295823,0.40809275799567885,0,,11,3188.8301167494164,BB/B
710,233,Retail,NL,2022-11-16,2029-11-14,EUR,0.03498630993925707,0.0017973415213260527,0.2503793439778471,57303.90496948982,114329.50275753684,0.5012171275774417,0,,4,30.43635944646043,AAA
711,340,SME,FR,2023-07-31,2026-07-30,USD,0.050221018855969676,0.058758535661233915,0.3832934599843939,25767.081059502518,0.0,,1,2023-10-28,104,621.3279417166996,BB/B
712,262,Corporate,NL,2021-01-11,2030-01-09,EUR,0.032639558191370245,0.015566831827842766,0.5412509253124701,26259.293651824293,32443.10055469324,0.8093953168118393,0,,1,228.8214656215884,A
713,364,SME,NL,2020-07-29,2025-07-28,GBP,0.06774494922269882,0.07353226885003435,0.6158468012027671,40999.57699739526,100375.74526464895,0.4084609971193388,0,,27,1727.3475527188461,BB/B
714,382,Retail,FR,2022-07-24,2028-07-22,EUR,0.03979041008912614,0.03191046715986326,0.32820210123673643,46215.16574328372,0.0,,0,,26,443.82378266110214,BBB
715,461,Retail,ES,2024-11-11,2033-11-09,USD,0.040337272830339305,0.041085406006250595,0.5745386068188035,2734.3070597356113,0.0,,0,,9,52.48122397619349,BBB
716,400,SME,FR,2022-07-03,2026-07-02,USD,0.038194663056669,0.03423690542435041,0.312145578724025,15508.259324522673,0.0,,0,,18,171.45851116736682,BBB
717,259,Retail,FR,2020-07-24,2022-07-24,EUR,0.04919751001411282,0.03545837881365171,0.20302780305816553,13977.022968573488,0.0,,0,,4,97.80778693926611,BBB
718,247,SME,FR,2020-01-23,2027-01-21,USD,0.05860170501901624,0.03170071045207812,0.22720651247786716,18742.807194356585,35382.68595907839,0.5297169134088195,0,,27,120.1096760008419,BBB
719,118,SME,ES,2023-01-01,2024-01-01,USD,0.052816207739496315,0.011244533616682552,0.49277931140286063,47609.80198819593,0.0,,0,,24,251.59125210897113,A
720,300,Retail,FR,2024-04-03,2029-04-02,EUR,0.04393542221049102,0.004474133052539508,0.44857377304715684,3677.2475485372356,4838.92108722404,0.759931290933032,0,,5,8.681846875542476,AAA
721,70,Retail,ES,2022-02-22,2031-02-20,EUR,0.036508736515685696,0.029640884786845068,0.33521261396471613,5715.045938541703,0.0,,0,,6,64.6982044672556,BBB
722,466,Retail,IT,2020-11-07,2024-11-06,EUR,0.03483331252005485,0.03350439604540951,0.2032739293014133,11139.526002896073,23455.92527712522,0.4749130921626701,0,,9,73.75462167290048,BBB
723,423,Corporate,ES,2020-04-13,2027-04-12,USD,0.03635584759696446,0.10677433695458367,0.48400517462670056,25702.540714069335,0.0,,0,,2,1583.2968707985356,BB/B
724,60,SME,NL,2024-09-29,2029-09-28,EUR,0.06063571372951859,0.03878335922749331,0.6088033184148258,50621.193595264485,94633.17569725131,0.5349201611622003,0,,10,1177.1278352380616,BBB
725,393,Retail,DE,2023-07-21,2025-07-20,USD,0.03551777421937864,0.0572840714670077,0.23427243896168926,112569.19965404463,146974.97729610014,0.765907243021779,1,2024-07-08,175,1419.527772035167,BB/B
726,59,Corporate,NL,2022-08-14,2025-08-13,EUR,0.029655752979778377,0.08514477534275597,0.5682372286969037,16541.800171593957,39257.309309258504,0.4213686689854904,0,,20,764.452196496595,BB/B
727,361,Retail,DE,2024-07-06,2029-07-05,GBP,0.04156618263687359,0.04703663842465544,0.5172713009820338,50538.00515899845,68079.28912578021,0.7423403770510401,0,,21,1413.8804488449935,BBB
728,44,Retail,IT,2020-07-29,2021-07-29,EUR,0.03400299087087982,0.03990583862373671,0.4396773861005674,44808.91876950288,100336.80362252722,0.4465850729915275,0,,0,713.1667920281934,BBB
729,245,Corporate,FR,2024-06-11,2028-06-10,EUR,0.03371340660543214,0.04954506470311266,0.2241706774880261,37860.70898461435,54765.295140663446,0.6913266675066748,0,,10,373.75935989155977,BBB
730,329,Retail,ES,2021-09-05,2025-09-04,EUR,0.03478044112705267,0.01941961566475742,0.6617857081961478,21498.08327543302,39698.46736098201,0.5415343388435847,0,,24,327.1822647760126,A
731,365,Retail,ES,2020-05-31,2028-05-29,USD,0.037640701761392906,0.01913300795226798,0.43872049446337136,14771.694009861007,19911.901860007685,0.7418524917265389,0,,26,135.61342759127956,A
732,210,SME,NL,2021-07-31,2023-07-31,USD,0.0540937934594173,0.022714852479685393,0.399803480440602,7590.104735191148,0.0,,0,,16,76.2022595073049,BBB
733,461,Retail,IT,2021-03-11,2029-03-09,EUR,0.04759762339654593,0.04299135084220185,0.6307377010438674,7103.956304895728,0.0,,0,,22,211.14788915997715,BBB
